Date,Open,High,Low,Close,Volume
"Dec 31, 2019","1,842.00","1,853.26","1,832.23","1,847.84","2,510,380"
"Jan 2, 2020","1,875.00","1,898.01","1,864.15","1,898.01","4,035,910"
"Jan 3, 2020","1,864.50","1,886.20","1,864.50","1,874.97","3,766,604"
"Jan 6, 2020","1,860.00","1,903.69","1,860.00","1,902.88","4,065,698"
"Jan 7, 2020","1,904.50","1,913.89","1,892.04","1,906.86","4,134,010"
"Jan 8, 2020","1,898.04","1,911.00","1,886.44","1,891.97","3,511,966"
"Jan 9, 2020","1,909.89","1,917.82","1,895.80","1,901.05","3,174,962"
"Jan 10, 2020","1,905.37","1,906.94","1,880.00","1,883.16","2,856,959"
"Jan 13, 2020","1,891.31","1,898.00","1,880.80","1,891.30","2,785,844"
"Jan 14, 2020","1,885.88","1,887.11","1,858.55","1,869.44","3,446,381"
"Jan 15, 2020","1,872.25","1,878.86","1,855.09","1,862.02","2,896,592"
"Jan 16, 2020","1,882.99","1,885.59","1,866.02","1,877.94","2,659,493"
"Jan 17, 2020","1,885.89","1,886.64","1,857.25","1,864.72","3,997,340"
"Jan 21, 2020","1,865.00","1,894.27","1,860.00","1,892.00","3,707,785"
"Jan 22, 2020","1,896.09","1,902.50","1,883.34","1,887.46","3,216,257"
"Jan 23, 2020","1,885.11","1,889.98","1,872.76","1,884.58","2,484,613"
"Jan 24, 2020","1,891.37","1,894.99","1,847.44","1,861.64","3,766,181"
"Jan 27, 2020","1,820.00","1,841.00","1,815.34","1,828.34","3,528,509"
"Jan 28, 2020","1,840.50","1,858.11","1,830.02","1,853.25","2,808,040"
"Jan 29, 2020","1,864.00","1,874.75","1,855.02","1,858.00","2,101,390"
"Jan 30, 2020","1,858.00","1,872.87","1,850.61","1,870.68","6,327,438"
"Jan 31, 2020","2,051.47","2,055.72","2,002.27","2,008.72","15,567,283"
"Feb 3, 2020","2,010.60","2,048.50","2,000.25","2,004.20","5,899,094"
"Feb 4, 2020","2,029.88","2,059.80","2,015.37","2,049.67","5,289,338"
"Feb 5, 2020","2,071.02","2,071.02","2,032.00","2,039.87","4,376,174"
"Feb 6, 2020","2,041.02","2,056.30","2,024.80","2,050.23","3,182,954"
"Feb 7, 2020","2,041.99","2,098.53","2,038.10","2,079.28","5,095,347"
"Feb 10, 2020","2,085.01","2,135.60","2,084.96","2,133.91","5,056,235"
"Feb 11, 2020","2,150.90","2,185.95","2,136.00","2,150.80","5,746,011"
"Feb 12, 2020","2,163.20","2,180.25","2,155.29","2,160.00","3,334,264"
"Feb 13, 2020","2,144.99","2,170.28","2,142.00","2,149.87","3,031,791"
"Feb 14, 2020","2,155.68","2,159.04","2,125.89","2,134.87","2,606,169"
"Feb 18, 2020","2,125.02","2,166.07","2,124.11","2,155.67","2,951,070"
"Feb 19, 2020","2,167.80","2,185.10","2,161.12","2,170.22","2,561,165"
"Feb 20, 2020","2,173.07","2,176.79","2,127.45","2,153.10","3,131,342"
"Feb 21, 2020","2,142.15","2,144.55","2,088.00","2,095.97","4,650,740"
"Feb 24, 2020","2,003.18","2,039.30","1,987.97","2,009.29","6,546,997"
"Feb 25, 2020","2,026.42","2,034.60","1,958.42","1,972.74","6,219,094"
"Feb 26, 2020","1,970.28","2,014.67","1,960.45","1,979.59","5,240,402"
"Feb 27, 2020","1,934.38","1,975.00","1,882.76","1,884.30","8,143,993"
"Feb 28, 2020","1,814.63","1,889.76","1,811.13","1,883.75","9,493,797"
"Mar 2, 2020","1,906.49","1,954.51","1,870.00","1,953.95","6,761,651"
"Mar 3, 2020","1,975.37","1,996.33","1,888.09","1,908.99","7,534,491"
"Mar 4, 2020","1,946.57","1,978.00","1,922.00","1,975.83","4,772,919"
"Mar 5, 2020","1,933.00","1,960.72","1,910.00","1,924.03","4,748,210"
"Mar 6, 2020","1,875.00","1,910.87","1,869.50","1,901.09","5,273,580"
"Mar 9, 2020","1,773.86","1,862.77","1,761.29","1,800.61","7,813,232"
"Mar 10, 2020","1,870.88","1,894.27","1,818.17","1,891.82","7,133,310"
"Mar 11, 2020","1,857.85","1,871.32","1,801.50","1,820.86","5,646,831"
"Mar 12, 2020","1,721.98","1,765.00","1,675.00","1,676.61","11,346,214"
"Mar 13, 2020","1,755.00","1,786.31","1,680.62","1,785.00","8,809,725"
"Mar 16, 2020","1,641.51","1,759.45","1,626.03","1,689.15","8,917,265"
"Mar 17, 2020","1,775.47","1,857.78","1,689.24","1,807.84","10,917,129"
"Mar 18, 2020","1,750.00","1,841.66","1,745.00","1,830.00","9,645,218"
"Mar 19, 2020","1,860.00","1,945.00","1,832.65","1,880.93","10,399,943"
"Mar 20, 2020","1,926.31","1,957.00","1,820.73","1,846.09","9,817,850"
"Mar 23, 2020","1,827.75","1,919.40","1,812.00","1,902.83","7,808,489"
"Mar 24, 2020","1,951.50","1,955.00","1,900.34","1,940.10","7,147,080"
"Mar 25, 2020","1,920.69","1,950.26","1,885.78","1,885.84","6,479,073"
"Mar 26, 2020","1,902.00","1,956.49","1,889.29","1,955.49","6,235,118"
"Mar 27, 2020","1,930.86","1,939.79","1,899.92","1,900.10","5,387,897"
"Mar 30, 2020","1,922.83","1,973.63","1,912.34","1,963.95","6,126,087"
"Mar 31, 2020","1,964.35","1,993.02","1,944.01","1,949.72","5,123,626"
"Apr 1, 2020","1,932.97","1,944.96","1,893.00","1,907.70","4,121,875"
"Apr 2, 2020","1,901.64","1,927.53","1,890.00","1,918.83","4,335,985"
"Apr 3, 2020","1,911.15","1,926.33","1,889.15","1,906.59","3,609,870"
"Apr 6, 2020","1,936.00","1,998.52","1,930.02","1,997.59","5,773,181"
"Apr 7, 2020","2,017.11","2,035.72","1,997.62","2,011.60","5,113,983"
"Apr 8, 2020","2,021.00","2,044.00","2,011.15","2,043.00","3,977,313"
"Apr 9, 2020","2,044.30","2,053.00","2,017.66","2,042.76","4,655,617"
"Apr 13, 2020","2,040.00","2,180.00","2,038.00","2,168.87","6,716,709"
"Apr 14, 2020","2,200.47","2,292.00","2,186.21","2,283.32","8,087,193"
"Apr 15, 2020","2,257.68","2,333.37","2,245.00","2,307.68","6,866,567"
"Apr 16, 2020","2,346.00","2,461.00","2,335.00","2,408.19","12,038,201"
"Apr 17, 2020","2,372.33","2,400.00","2,316.02","2,375.00","7,930,010"
"Apr 20, 2020","2,389.95","2,444.98","2,386.05","2,393.61","5,770,694"
"Apr 21, 2020","2,416.61","2,428.31","2,279.66","2,328.12","7,476,679"
"Apr 22, 2020","2,369.00","2,394.00","2,351.00","2,363.49","4,218,295"
"Apr 23, 2020","2,399.98","2,424.22","2,382.08","2,399.45","5,066,552"
"Apr 24, 2020","2,417.00","2,420.43","2,382.00","2,410.22","3,831,797"
"Apr 27, 2020","2,443.20","2,444.88","2,363.00","2,376.00","5,645,645"
"Apr 28, 2020","2,372.10","2,373.50","2,306.00","2,314.08","5,269,446"
"Apr 29, 2020","2,330.01","2,391.89","2,310.00","2,372.71","4,591,593"
"Apr 30, 2020","2,419.84","2,475.00","2,396.01","2,474.00","9,534,611"
"May 1, 2020","2,336.80","2,362.44","2,258.19","2,286.04","9,772,605"
"May 4, 2020","2,256.38","2,326.98","2,256.38","2,315.99","4,865,926"
"May 5, 2020","2,340.00","2,351.00","2,307.13","2,317.80","3,242,496"
"May 6, 2020","2,329.44","2,357.45","2,320.00","2,351.26","3,117,814"
"May 7, 2020","2,374.78","2,376.00","2,343.11","2,367.61","3,396,411"
"May 8, 2020","2,372.14","2,387.24","2,357.00","2,379.61","3,211,228"
"May 11, 2020","2,374.70","2,419.67","2,372.11","2,409.00","3,259,231"
"May 12, 2020","2,411.85","2,419.00","2,355.00","2,356.95","3,074,916"
"May 13, 2020","2,366.80","2,407.70","2,337.80","2,367.92","4,782,919"
"May 14, 2020","2,361.01","2,391.37","2,353.21","2,388.85","3,648,128"
"May 15, 2020","2,368.52","2,411.00","2,356.37","2,409.78","4,234,951"
"May 18, 2020","2,404.35","2,433.00","2,384.01","2,426.26","4,366,572"
"May 19, 2020","2,429.83","2,485.00","2,428.97","2,449.33","4,320,498"
"May 20, 2020","2,477.87","2,500.01","2,467.27","2,497.94","3,998,143"
"May 21, 2020","2,500.00","2,525.45","2,442.54","2,446.74","5,114,403"
"May 22, 2020","2,455.01","2,469.85","2,430.13","2,436.88","2,867,079"
"May 26, 2020","2,458.00","2,462.00","2,414.06","2,421.86","3,568,153"
"May 27, 2020","2,404.99","2,413.58","2,330.00","2,410.39","5,056,945"
"May 28, 2020","2,384.33","2,436.97","2,378.23","2,401.10","3,193,136"
"May 29, 2020","2,415.94","2,442.37","2,398.20","2,442.37","3,529,329"
"Jun 1, 2020","2,448.00","2,476.93","2,444.17","2,471.04","2,938,032"
"Jun 2, 2020","2,467.00","2,473.53","2,445.31","2,472.41","2,529,903"
"Jun 3, 2020","2,468.01","2,488.00","2,461.17","2,478.40","2,671,024"
"Jun 4, 2020","2,477.43","2,507.54","2,450.01","2,460.60","2,948,710"
"Jun 5, 2020","2,444.51","2,488.65","2,437.13","2,483.00","3,306,445"
"Jun 8, 2020","2,500.20","2,530.00","2,487.34","2,524.06","3,970,654"
"Jun 9, 2020","2,529.44","2,626.43","2,525.00","2,600.86","5,175,950"
"Jun 10, 2020","2,645.00","2,722.35","2,626.26","2,647.45","4,946,031"
"Jun 11, 2020","2,603.50","2,671.38","2,536.23","2,557.96","5,800,107"
"Jun 12, 2020","2,601.21","2,621.48","2,503.35","2,545.02","5,436,127"
"Jun 15, 2020","2,526.60","2,584.00","2,508.00","2,572.68","3,873,335"
"Jun 16, 2020","2,620.00","2,620.00","2,576.00","2,615.27","3,595,649"
"Jun 17, 2020","2,647.50","2,655.00","2,631.82","2,640.98","2,959,316"
"Jun 18, 2020","2,647.01","2,659.64","2,636.11","2,653.98","2,487,774"
"Jun 19, 2020","2,678.08","2,697.43","2,659.00","2,675.01","5,776,963"
"Jun 22, 2020","2,684.50","2,715.00","2,669.00","2,713.82","3,208,780"
"Jun 23, 2020","2,726.02","2,783.11","2,718.04","2,764.41","4,231,707"
"Jun 24, 2020","2,780.00","2,796.00","2,721.00","2,734.40","4,526,605"
"Jun 25, 2020","2,739.55","2,756.23","2,712.14","2,754.58","2,968,657"
"Jun 26, 2020","2,775.06","2,782.57","2,688.00","2,692.87","6,500,784"
"Jun 29, 2020","2,690.01","2,696.80","2,630.08","2,680.38","4,223,422"
"Jun 30, 2020","2,685.07","2,769.63","2,675.03","2,758.82","3,769,686"
"Jul 1, 2020","2,757.99","2,895.00","2,754.00","2,878.70","6,363,439"
"Jul 2, 2020","2,912.01","2,955.56","2,871.10","2,890.30","6,593,387"
"Jul 6, 2020","2,934.97","3,059.88","2,930.00","3,057.04","6,880,642"
"Jul 7, 2020","3,058.55","3,069.55","2,990.00","3,000.12","5,257,514"
"Jul 8, 2020","3,022.61","3,083.97","3,012.43","3,081.11","5,037,635"
"Jul 9, 2020","3,115.99","3,193.88","3,074.00","3,182.63","6,388,659"
"Jul 10, 2020","3,191.76","3,215.00","3,135.70","3,200.00","5,485,982"
"Jul 13, 2020","3,251.06","3,344.29","3,068.39","3,104.00","7,720,420"
"Jul 14, 2020","3,089.00","3,127.38","2,950.00","3,084.00","7,231,933"
"Jul 15, 2020","3,080.23","3,098.35","2,973.18","3,008.87","5,788,874"
"Jul 16, 2020","2,971.06","3,032.00","2,918.23","2,999.90","6,394,246"
"Jul 17, 2020","3,009.00","3,024.00","2,948.45","2,961.97","4,761,319"
"Jul 20, 2020","3,000.20","3,201.36","2,994.02","3,196.84","7,598,176"
"Jul 21, 2020","3,232.49","3,240.58","3,105.72","3,138.29","6,134,965"
"Jul 22, 2020","3,125.00","3,150.00","3,065.26","3,099.91","4,104,225"
"Jul 23, 2020","3,098.27","3,098.27","2,970.00","2,986.55","5,656,906"
"Jul 24, 2020","2,930.00","3,031.58","2,888.00","3,008.91","5,632,413"
"Jul 27, 2020","3,062.00","3,098.00","3,015.77","3,055.21","4,170,492"
"Jul 28, 2020","3,054.27","3,077.09","2,995.76","3,000.33","3,126,651"
"Jul 29, 2020","3,030.99","3,039.16","2,996.77","3,033.53","2,974,060"
"Jul 30, 2020","3,014.00","3,092.00","3,005.00","3,051.88","6,128,265"
"Jul 31, 2020","3,244.00","3,246.82","3,151.00","3,164.68","8,083,369"
"Aug 3, 2020","3,180.51","3,184.00","3,104.00","3,111.89","5,074,663"
"Aug 4, 2020","3,101.21","3,167.24","3,101.21","3,138.83","4,694,294"
"Aug 5, 2020","3,143.77","3,213.59","3,127.30","3,205.03","3,930,025"
"Aug 6, 2020","3,194.36","3,247.47","3,165.43","3,225.00","3,940,602"
"Aug 7, 2020","3,224.01","3,240.81","3,140.67","3,167.46","3,936,127"
"Aug 10, 2020","3,170.31","3,172.51","3,101.52","3,148.16","3,167,274"
"Aug 11, 2020","3,113.20","3,159.22","3,073.00","3,080.67","3,718,057"
"Aug 12, 2020","3,108.00","3,174.39","3,101.42","3,162.24","3,527,229"
"Aug 13, 2020","3,182.99","3,217.52","3,155.00","3,161.02","3,149,043"
"Aug 14, 2020","3,178.18","3,178.24","3,120.00","3,148.02","2,751,723"
"Aug 17, 2020","3,173.12","3,194.97","3,154.18","3,182.41","2,691,237"
"Aug 18, 2020","3,212.00","3,320.00","3,205.82","3,312.49","5,345,974"
"Aug 19, 2020","3,303.01","3,315.90","3,256.00","3,260.48","4,185,137"
"Aug 20, 2020","3,252.00","3,312.62","3,238.00","3,297.37","3,332,478"
"Aug 21, 2020","3,295.00","3,314.40","3,275.39","3,284.72","3,575,862"
"Aug 24, 2020","3,310.15","3,380.32","3,257.56","3,307.46","4,666,258"
"Aug 25, 2020","3,294.99","3,357.40","3,267.00","3,346.49","3,992,842"
"Aug 26, 2020","3,351.11","3,451.74","3,344.57","3,441.85","6,508,743"
"Aug 27, 2020","3,450.05","3,453.00","3,378.00","3,400.00","4,264,795"
"Aug 28, 2020","3,423.00","3,433.37","3,386.50","3,401.80","2,896,978"
"Aug 31, 2020","3,408.99","3,495.00","3,405.00","3,450.96","4,185,885"
"Sep 1, 2020","3,489.58","3,513.87","3,467.00","3,499.12","3,476,407"
"Sep 2, 2020","3,547.00","3,552.25","3,486.69","3,531.45","3,931,476"
"Sep 3, 2020","3,485.00","3,488.41","3,303.00","3,368.00","8,161,113"
"Sep 4, 2020","3,318.00","3,381.50","3,111.13","3,294.62","8,781,754"
"Sep 8, 2020","3,144.00","3,250.85","3,130.00","3,149.84","6,094,205"
"Sep 9, 2020","3,202.99","3,303.18","3,185.00","3,268.61","5,188,675"
"Sep 10, 2020","3,307.22","3,349.89","3,170.55","3,175.11","5,330,741"
"Sep 11, 2020","3,208.69","3,217.34","3,083.98","3,116.22","5,093,982"
"Sep 14, 2020","3,172.94","3,187.39","3,096.00","3,102.97","4,529,596"
"Sep 15, 2020","3,136.16","3,175.02","3,108.92","3,156.13","4,021,535"
"Sep 16, 2020","3,179.99","3,187.24","3,074.15","3,078.10","4,531,189"
"Sep 17, 2020","3,009.25","3,029.43","2,972.55","3,008.73","6,449,050"
"Sep 18, 2020","3,031.74","3,037.80","2,905.54","2,954.91","8,892,580"
"Sep 21, 2020","2,906.50","2,962.00","2,871.00","2,960.47","6,117,925"
"Sep 22, 2020","3,033.84","3,133.99","3,000.20","3,128.99","6,948,816"
"Sep 23, 2020","3,120.43","3,127.00","2,992.38","2,999.86","5,652,665"
"Sep 24, 2020","2,977.79","3,069.30","2,965.00","3,019.79","5,529,392"
"Sep 25, 2020","3,054.86","3,101.54","2,999.00","3,095.13","4,615,202"
"Sep 28, 2020","3,148.85","3,175.04","3,117.17","3,174.05","4,224,165"
"Sep 29, 2020","3,175.39","3,188.26","3,132.54","3,144.88","3,503,398"
"Sep 30, 2020","3,141.14","3,212.88","3,133.99","3,148.73","4,896,101"
"Oct 1, 2020","3,208.00","3,224.00","3,172.00","3,221.26","4,971,922"
"Oct 2, 2020","3,153.63","3,195.80","3,123.00","3,125.00","5,613,098"
"Oct 5, 2020","3,145.84","3,202.53","3,140.85","3,199.20","3,775,332"
"Oct 6, 2020","3,165.00","3,182.00","3,090.00","3,099.96","5,086,857"
"Oct 7, 2020","3,135.00","3,200.00","3,132.39","3,195.69","4,309,439"
"Oct 8, 2020","3,224.99","3,233.29","3,174.99","3,190.55","3,174,114"
"Oct 9, 2020","3,210.00","3,288.99","3,197.83","3,286.65","4,907,871"
"Oct 12, 2020","3,349.94","3,496.24","3,339.55","3,442.93","8,364,198"
"Oct 13, 2020","3,467.99","3,492.38","3,424.22","3,443.63","5,744,697"
"Oct 14, 2020","3,447.00","3,464.88","3,340.00","3,363.71","5,828,916"
"Oct 15, 2020","3,292.01","3,355.88","3,280.00","3,338.65","5,223,448"
"Oct 16, 2020","3,363.23","3,399.66","3,160.00","3,272.71","6,474,353"
"Oct 19, 2020","3,299.61","3,329.00","3,192.74","3,207.21","5,223,626"
"Oct 20, 2020","3,222.28","3,266.00","3,192.01","3,217.01","4,509,678"
"Oct 21, 2020","3,212.50","3,233.88","3,160.00","3,184.94","4,592,736"
"Oct 22, 2020","3,189.87","3,198.75","3,121.94","3,176.40","4,212,005"
"Oct 23, 2020","3,191.00","3,205.33","3,140.00","3,204.40","3,466,687"
"Oct 26, 2020","3,198.74","3,282.98","3,153.30","3,207.04","5,901,151"
"Oct 27, 2020","3,224.94","3,291.66","3,211.30","3,286.33","4,291,047"
"Oct 28, 2020","3,249.30","3,264.02","3,162.47","3,162.78","5,588,330"
"Oct 29, 2020","3,201.27","3,257.25","3,164.00","3,211.01","6,596,529"
"Oct 30, 2020","3,157.75","3,167.00","3,019.00","3,036.15","8,396,081"
"Nov 2, 2020","3,061.74","3,079.71","2,950.12","3,004.48","7,257,350"
"Nov 3, 2020","3,018.53","3,074.90","2,980.98","3,048.41","4,897,880"
"Nov 4, 2020","3,159.99","3,244.85","3,139.73","3,241.16","6,839,041"
"Nov 5, 2020","3,319.97","3,366.80","3,288.88","3,322.00","5,789,285"
"Nov 6, 2020","3,304.64","3,322.00","3,232.00","3,311.37","4,647,330"
"Nov 9, 2020","3,231.03","3,289.00","3,112.11","3,143.74","7,190,406"
"Nov 10, 2020","3,095.02","3,114.00","3,019.48","3,035.02","6,590,956"
"Nov 11, 2020","3,061.78","3,139.15","3,050.00","3,137.39","4,366,923"
"Nov 12, 2020","3,159.95","3,175.88","3,086.05","3,110.28","4,371,208"
"Nov 13, 2020","3,122.00","3,141.72","3,085.39","3,128.81","3,762,587"
"Nov 16, 2020","3,093.20","3,142.70","3,072.69","3,131.06","3,808,676"
"Nov 17, 2020","3,183.54","3,189.25","3,135.26","3,135.66","3,444,735"
"Nov 18, 2020","3,134.00","3,140.00","3,105.10","3,105.46","2,916,836"
"Nov 19, 2020","3,105.31","3,125.00","3,080.92","3,117.02","3,010,270"
"Nov 20, 2020","3,117.02","3,132.89","3,098.05","3,099.40","3,380,138"
"Nov 23, 2020","3,116.70","3,139.75","3,065.46","3,098.39","4,708,887"
"Nov 24, 2020","3,100.50","3,134.25","3,086.26","3,118.06","3,602,102"
"Nov 25, 2020","3,141.87","3,198.00","3,140.26","3,185.07","3,790,403"
"Nov 27, 2020","3,211.26","3,216.19","3,190.05","3,195.34","2,392,867"
"Nov 30, 2020","3,208.48","3,228.39","3,125.55","3,168.04","4,063,916"
"Dec 1, 2020","3,188.50","3,248.95","3,157.18","3,220.08","4,544,382"
"Dec 2, 2020","3,221.65","3,232.00","3,173.26","3,203.53","3,129,304"
"Dec 3, 2020","3,205.46","3,228.64","3,181.31","3,186.73","2,892,039"
"Dec 4, 2020","3,198.21","3,198.21","3,158.76","3,162.58","2,913,611"
"Dec 7, 2020","3,156.48","3,180.76","3,141.69","3,158.00","2,751,316"
"Dec 8, 2020","3,158.90","3,184.13","3,120.02","3,177.29","3,286,303"
"Dec 9, 2020","3,167.89","3,174.43","3,088.00","3,104.20","4,100,836"
"Dec 10, 2020","3,088.99","3,142.10","3,076.00","3,101.49","3,030,186"
"Dec 11, 2020","3,096.66","3,118.67","3,072.82","3,116.42","3,064,695"
"Dec 14, 2020","3,143.00","3,190.47","3,126.00","3,156.97","4,155,794"
"Dec 15, 2020","3,181.01","3,188.50","3,130.49","3,165.12","3,323,686"
"Dec 16, 2020","3,176.01","3,247.00","3,163.68","3,240.96","4,427,616"
"Dec 17, 2020","3,250.00","3,263.51","3,221.00","3,236.08","3,474,347"
"Dec 18, 2020","3,243.99","3,249.42","3,171.60","3,201.65","5,995,713"
"Dec 21, 2020","3,200.01","3,226.97","3,166.00","3,206.18","3,836,846"
"Dec 22, 2020","3,202.84","3,222.00","3,180.08","3,206.52","2,381,781"
"Dec 23, 2020","3,205.00","3,210.13","3,184.17","3,185.27","2,093,787"
"Dec 24, 2020","3,193.90","3,202.00","3,169.00","3,172.69","1,451,917"
"Dec 28, 2020","3,194.00","3,304.00","3,172.69","3,283.96","5,686,787"
"Dec 29, 2020","3,309.94","3,350.65","3,281.22","3,322.00","4,872,933"
"Dec 30, 2020","3,341.00","3,342.10","3,282.47","3,285.85","3,209,310"
"Dec 31, 2020","3,275.00","3,282.92","3,241.20","3,256.93","2,957,206"
"Jan 4, 2021","3,270.00","3,272.00","3,144.02","3,186.63","4,411,449"
"Jan 5, 2021","3,166.01","3,223.38","3,165.06","3,218.51","2,655,548"
"Jan 6, 2021","3,146.48","3,197.51","3,131.16","3,138.38","4,394,815"
"Jan 7, 2021","3,157.00","3,208.54","3,155.00","3,162.16","3,514,545"
"Jan 8, 2021","3,180.00","3,190.64","3,142.20","3,182.70","3,537,744"
"Jan 11, 2021","3,148.01","3,156.38","3,110.00","3,114.21","3,669,095"
"Jan 12, 2021","3,120.00","3,142.14","3,086.00","3,120.83","3,514,582"
"Jan 13, 2021","3,128.44","3,189.95","3,122.08","3,165.89","3,321,244"
"Jan 14, 2021","3,167.52","3,178.00","3,120.59","3,127.47","3,070,919"
"Jan 15, 2021","3,123.02","3,142.55","3,095.17","3,104.25","4,243,995"
"Jan 19, 2021","3,107.00","3,145.00","3,096.00","3,120.76","3,305,142"
"Jan 20, 2021","3,181.99","3,279.80","3,175.00","3,263.38","5,309,835"
"Jan 21, 2021","3,293.00","3,348.55","3,289.57","3,306.99","4,945,051"
"Jan 22, 2021","3,304.31","3,321.91","3,283.16","3,292.23","2,821,914"
"Jan 25, 2021","3,328.50","3,363.89","3,243.15","3,294.00","3,749,758"
"Jan 26, 2021","3,296.36","3,338.00","3,282.87","3,326.13","2,955,235"
"Jan 27, 2021","3,341.49","3,346.52","3,207.08","3,232.58","4,660,158"
"Jan 28, 2021","3,235.04","3,301.68","3,228.69","3,237.62","3,149,228"
"Jan 29, 2021","3,230.00","3,236.99","3,184.55","3,206.20","4,293,556"
"Feb 1, 2021","3,242.36","3,350.26","3,235.03","3,342.88","4,160,212"
"Feb 2, 2021","3,380.00","3,427.74","3,361.13","3,380.00","7,098,637"
"Feb 3, 2021","3,425.01","3,434.00","3,308.62","3,312.53","7,088,781"
"Feb 4, 2021","3,330.00","3,347.00","3,277.75","3,331.00","3,670,661"
"Feb 5, 2021","3,319.00","3,377.00","3,302.71","3,352.15","3,620,808"
"Feb 8, 2021","3,358.50","3,365.00","3,304.00","3,322.94","3,257,391"
"Feb 9, 2021","3,312.49","3,338.00","3,297.84","3,305.00","2,203,526"
"Feb 10, 2021","3,314.00","3,317.95","3,254.00","3,286.58","3,151,550"
"Feb 11, 2021","3,292.00","3,292.00","3,248.06","3,262.13","2,301,417"
"Feb 12, 2021","3,250.00","3,280.25","3,233.31","3,277.71","2,335,339"
"Feb 16, 2021","3,254.05","3,308.30","3,253.59","3,268.95","2,574,721"
"Feb 17, 2021","3,263.60","3,320.91","3,259.50","3,308.64","3,302,099"
"Feb 18, 2021","3,282.42","3,338.00","3,273.94","3,328.23","3,033,607"
"Feb 19, 2021","3,328.23","3,333.50","3,245.75","3,249.90","4,305,184"
"Feb 22, 2021","3,208.13","3,232.32","3,172.26","3,180.74","3,515,679"
"Feb 23, 2021","3,127.03","3,204.73","3,093.60","3,194.50","4,677,222"
"Feb 24, 2021","3,166.75","3,171.23","3,125.38","3,159.53","3,011,275"
"Feb 25, 2021","3,136.74","3,178.26","3,047.76","3,057.16","4,533,801"
"Feb 26, 2021","3,095.20","3,122.44","3,036.70","3,092.93","4,275,930"
"Mar 1, 2021","3,127.89","3,149.56","3,097.99","3,146.14","2,733,963"
"Mar 2, 2021","3,143.47","3,163.52","3,087.12","3,094.53","2,595,762"
"Mar 3, 2021","3,081.18","3,107.78","2,995.00","3,005.00","3,988,725"
"Mar 4, 2021","3,012.00","3,058.13","2,945.43","2,977.57","5,481,578"
"Mar 5, 2021","3,005.00","3,009.00","2,881.00","3,000.46","5,388,551"
"Mar 8, 2021","3,015.00","3,064.59","2,951.31","2,951.95","4,185,008"
"Mar 9, 2021","3,017.99","3,090.96","3,005.15","3,062.85","4,030,032"
"Mar 10, 2021","3,098.45","3,116.46","3,030.05","3,057.64","3,012,489"
"Mar 11, 2021","3,104.01","3,131.78","3,082.93","3,113.59","2,776,391"
"Mar 12, 2021","3,075.00","3,098.98","3,045.50","3,089.49","2,421,888"
"Mar 15, 2021","3,074.57","3,082.24","3,032.09","3,081.68","2,918,592"
"Mar 16, 2021","3,104.97","3,128.91","3,075.86","3,091.86","2,538,764"
"Mar 17, 2021","3,073.22","3,173.05","3,070.22","3,135.73","3,118,584"
"Mar 18, 2021","3,101.00","3,116.63","3,025.00","3,027.99","3,657,027"
"Mar 19, 2021","3,029.23","3,077.29","3,016.63","3,074.96","4,625,354"
"Mar 22, 2021","3,067.85","3,126.58","3,060.05","3,110.87","2,902,179"
"Mar 23, 2021","3,127.00","3,182.00","3,120.85","3,137.50","3,817,263"
"Mar 24, 2021","3,151.04","3,160.31","3,085.15","3,087.07","2,958,981"
"Mar 25, 2021","3,072.99","3,109.78","3,037.14","3,046.26","3,563,469"
"Mar 26, 2021","3,044.06","3,056.66","2,996.00","3,052.03","3,312,924"
"Mar 29, 2021","3,055.44","3,091.25","3,028.45","3,075.73","2,745,968"
"Mar 30, 2021","3,070.01","3,073.00","3,034.00","3,055.29","2,337,603"
"Mar 31, 2021","3,064.06","3,119.33","3,062.50","3,094.08","3,093,896"
"Apr 1, 2021","3,117.94","3,162.44","3,115.55","3,161.00","2,940,318"
"Apr 5, 2021","3,173.00","3,235.96","3,161.24","3,226.73","3,334,882"
"Apr 6, 2021","3,223.75","3,247.31","3,217.04","3,223.82","2,537,809"
"Apr 7, 2021","3,233.80","3,303.61","3,223.65","3,279.39","3,346,227"
"Apr 8, 2021","3,310.90","3,324.50","3,292.00","3,299.30","2,812,090"
"Apr 9, 2021","3,304.70","3,372.20","3,288.90","3,372.20","4,341,473"
"Apr 12, 2021","3,355.21","3,395.04","3,351.15","3,379.39","3,281,798"
"Apr 13, 2021","3,400.85","3,432.00","3,395.63","3,400.00","3,315,837"
"Apr 14, 2021","3,404.04","3,404.13","3,326.00","3,333.00","3,145,204"
"Apr 15, 2021","3,371.00","3,397.00","3,352.00","3,379.09","3,233,580"
"Apr 16, 2021","3,380.00","3,406.80","3,355.59","3,399.44","3,186,049"
"Apr 19, 2021","3,390.33","3,435.93","3,360.16","3,372.01","2,725,405"
"Apr 20, 2021","3,373.60","3,382.99","3,316.00","3,334.69","2,623,032"
"Apr 21, 2021","3,316.00","3,362.86","3,303.81","3,362.02","2,211,166"
"Apr 22, 2021","3,371.68","3,372.87","3,301.45","3,309.04","2,580,590"
"Apr 23, 2021","3,319.10","3,375.00","3,308.50","3,340.88","3,196,652"
"Apr 26, 2021","3,348.00","3,428.45","3,330.94","3,409.00","4,880,708"
"Apr 27, 2021","3,443.47","3,460.00","3,398.01","3,417.43","3,827,140"
